id,url,name,phone,homepage,address,city,state,lat,lon,expiry,postdate,provider,down,up,dealtitle,dealinfo,dealoriginalprice,dealprice,dealdiscount,dealsavings,disclaimer,dealsinstore,storeurl,showimage,showimagestandardbig,showimagestandardsmall
11140611,http://www.8coupons.com/apiout/showdeal/deal/11140611/3449003/aff,Bissap Baobab,415.826.9287,,2323 Mission St,San Francisco,CA,37.7598,-122.419,2015-12-03,2015-11-22 18:07:43,yelp,,,$28 for $40 Certificate,"You get a voucher redeemable for $40 at Bissap Baobab. Print out your voucher, or redeem on your phone with the  Yelp app .",40,28,30,12,,1,http://www.8coupons.com/discounts/bissap-baobab-san-francisco-94110,http://s3-media1.fl.yelpcdn.com/dphoto/oqiu3clzllG8inmq5g8IIg/l.jpg,http://www.8coupons.com/image/deal/11140611/featured,http://www.8coupons.com/image/deal/11140611
13563617,http://www.8coupons.com/apiout/showdeal/deal/13563617/3449003/aff,El Toro Taqueria,415.431.3351,,598 Valencia Street,San Francisco,CA,37.7634,-122.422,2015-12-03,2015-11-22 18:07:44,yelp,,,$7 for $10 Certificate,"You get a voucher redeemable for $10 at El Toro Taqueria. Print out your voucher, or redeem on your phone with the  Yelp app .",10,7,30,3,,1,http://www.8coupons.com/discounts/el-toro-taqueria-san-francisco-94114,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/13563617/featured,http://www.8coupons.com/image/deal/13563617
12847793,http://www.8coupons.com/apiout/showdeal/deal/12847793/3449003/aff,Delicateses La Plaza,415.341.8542,,2598 Folsom St,San Francisco,CA,37.7557,-122.414,2015-12-02,2015-11-21 20:34:20,yelp,,,$50 for $75 Certificate,"You get a voucher redeemable for $75 at Delicateses La Plaza. Print out your voucher, or redeem on your phone with the  Yelp app .",75,50,33,25,,1,http://www.8coupons.com/discounts/delicateses-la-plaza-san-francisco-94110,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/12847793/featured,http://www.8coupons.com/image/deal/12847793
12238293,http://www.8coupons.com/apiout/showdeal/deal/12238293/3449003/aff,Sakesan Bistro,415.876.6313,,626 Clement St,San Francisco,CA,37.7831,-122.466,2015-12-02,2015-11-21 14:48:47,yelp,,,$10 for $20 Certificate,"You get a voucher redeemable for $20 at Sakesan Bistro. Print out your voucher, or redeem on your phone with the  Yelp app .",20,10,50,10,,1,http://www.8coupons.com/discounts/sakesan-bistro-san-francisco-94118,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/12238293/featured,http://www.8coupons.com/image/deal/12238293
13493199,http://www.8coupons.com/apiout/showdeal/deal/13493199/3449003,KITARO SUSHI,415.386.2777,,5723 Geary Blvd,San Francisco,CA,37.7801,-122.481,2015-12-06,2015-08-04 05:15:21,valpak,,,Mix Tray only $28.95    ,,,,,,"To-Go ONLY, Excludes Tax. Prices are subject to change without notice. One coupon per customer. One coupon per party. Coupons may not be combined with any other offer. With Valpak.  coupon only. Coupon void if altered.",1,http://www.8coupons.com/discounts/kitaro-sushi-san-francisco-94121,https://www.valpak.com/img/slug/KitaroLogo.JPG,http://www.8coupons.com/image/deal/13493199/featured,http://www.8coupons.com/image/deal/13493199
12556957,http://www.8coupons.com/apiout/showdeal/deal/12556957/3449003/aff,Paella Time,415.967.3550,,,San Francisco,CA,37.78,-122.42,2015-11-28,2015-11-17 07:36:38,yelp,,,$80 for $100 Certificate,"You get a voucher redeemable for $100 at Paella Time. Print out your voucher, or redeem on your phone with the  Yelp app .",100,80,20,20,,1,http://www.8coupons.com/discounts/paella-time-san-francisco-94147,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/12556957/featured,http://www.8coupons.com/image/deal/12556957
13491695,http://www.8coupons.com/apiout/showdeal/deal/13491695/3449003/aff,GreenLid Studiomix,415.926.6794,,1000 Van Ness Ave,San Francisco,CA,37.7851,-122.421,2015-12-02,2015-11-21 07:25:12,yelp,,,$5 for $10 Certificate,"You get a voucher redeemable for $10 at GreenLid Studiomix. Print out your voucher, or redeem on your phone with the  Yelp app .",10,5,50,5,,1,http://www.8coupons.com/discounts/greenlid-san-francisco-94109,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/13491695/featured,http://www.8coupons.com/image/deal/13491695
14198513,http://www.8coupons.com/apiout/showdeal/deal/14198513/3449003/aff,Fresco Pizza Shawarma,415.440.4410,,1338 Polk St,San Francisco,CA,37.7894,-122.42,2015-11-30,2015-11-19 14:09:01,yelp,,,$50 for $60 Certificate,"You get a voucher redeemable for $60 at Fresco Pizza Shawarma. Print out your voucher, or redeem on your phone with the  Yelp app .",60,50,17,10,,1,http://www.8coupons.com/discounts/fresco-pizza-shawarma-san-francisco-94109,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/14198513/featured,http://www.8coupons.com/image/deal/14198513
14055611,http://www.8coupons.com/apiout/showdeal/deal/14055611/3449003,Mama Mia Pizza,415.468.1032,,35 Visitacion Ave,Brisbane,CA,37.684,-122.403,2015-12-06,2015-09-22 19:01:04,valpak,,,"Mama Special: Large 1 Topping Pizza, & 2 Cans of Soda for Only $15.50  ",,,,,,Please Mention Coupon When Ordering. Limited Time Offer. Coupons may not be combined with any other offer. Must present coupon at time of order. Coupon void if altered.,3,http://www.8coupons.com/discounts/mama-mia-pizza-brisbane-94005,https://www.valpak.com/img/slug/MamaMiaPizza_Logo.png,http://www.8coupons.com/image/deal/14055611/featured,http://www.8coupons.com/image/deal/14055611
12566573,http://www.8coupons.com/apiout/showdeal/deal/12566573/3449003/aff,Fearless Coffee,415.692.0181,,303 2nd St,San Francisco,CA,37.7858,-122.396,2015-12-02,2015-11-21 20:39:08,yelp,,,$25 for $30 Certificate,"You get a voucher redeemable for $30 at Fearless Coffee. Print out your voucher, or redeem on your phone with the  Yelp app .",30,25,17,5,,1,http://www.8coupons.com/discounts/fearless-san-francisco-94107,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/12566573/featured,http://www.8coupons.com/image/deal/12566573
14324975,http://www.8coupons.com/apiout/showdeal/deal/14324975/3449003/aff,Oolong Noodles Restaurant,415.819.5668,,646 WASHINGTON ST,San Francisco,CA,37.7956,-122.404,2015-12-03,2015-11-22 10:49:19,yelp,,,$10 for $20 Certificate,"You get a voucher redeemable for $20 at Oolong Noodles Restaurant. Print out your voucher, or redeem on your phone with the  Yelp app .",20,10,50,10,,1,http://www.8coupons.com/discounts/oolong-noodles-restaurant-san-francisco-94111,http://s3-media4.fl.yelpcdn.com/dphoto/JRjeEKKESkl4BmvKWMmX5w/l.jpg,http://www.8coupons.com/image/deal/14324975/featured,http://www.8coupons.com/image/deal/14324975
11701761,http://www.8coupons.com/apiout/showdeal/deal/11701761/3449003/aff,Gaylord India Restaurant,415.397.7775,,Promenade Level,San Francisco,CA,37.7944,-122.4,2015-12-02,2015-11-21 20:39:09,yelp,,,$15 for $20 Certificate,"You get a voucher redeemable for $20 at Gaylord India Restaurant. Print out your voucher, or redeem on your phone with the  Yelp app .",20,15,25,5,,1,http://www.8coupons.com/discounts/gaylord-india-restaurant-san-francisco-94111,http://s3-media1.fl.yelpcdn.com/dphoto/CZuWcj6loUy-fsy7TkcClg/l.jpg,http://www.8coupons.com/image/deal/11701761/featured,http://www.8coupons.com/image/deal/11701761
9432006,http://www.8coupons.com/apiout/showdeal/deal/9432006/3449003/aff,Doc's Classic,510.379.5582,,,San Francisco,CA,37.7905,-122.394,2015-12-03,2015-11-22 18:10:54,yelp,,,$15 for $20 Certificate,"You get a voucher redeemable for $20 at Doc's Classic. Print out your voucher, or redeem on your phone with the  Yelp app .",20,15,25,5,,1,http://www.8coupons.com/discounts/doc-s-of-the-bay-san-francisco-94105-510-379-5582,http://s3-media4.fl.yelpcdn.com/dphoto/-tf11CLr_LEfWUs3bTdTcw/l.jpg,http://www.8coupons.com/image/deal/9432006/featured,http://www.8coupons.com/image/deal/9432006
14205621,http://www.8coupons.com/apiout/showdeal/deal/14205621/3449003/aff,Elixiria,415.948.6537,,25 Beale St,San Francisco,CA,37.792,-122.396,2015-12-03,2015-11-22 18:10:55,yelp,,,$25 for $30 Certificate,"You get a voucher redeemable for $30 at Elixiria. Print out your voucher, or redeem on your phone with the  Yelp app .",30,25,17,5,,1,http://www.8coupons.com/discounts/elixiria-san-francisco-94105-415-948-6537,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/14205621/featured,http://www.8coupons.com/image/deal/14205621
13815689,http://www.8coupons.com/apiout/showdeal/deal/13815689/3449003/aff,Punch Line Comedy Club - San Francisco,415.397.7573,,444 Battery St,San Francisco,CA,37.7955,-122.4,2015-12-03,2015-11-23 00:03:40,Ticketmaster,,,"Tickets to Kyle Kinane on December 3, 2015",,0,23,0,0,,1900,http://www.8coupons.com/discounts/punch-line-comedy-club-san-francisco-94111,http://s1.ticketm.net/tm/en-us/dbimages/196244a.jpg,http://www.8coupons.com/image/deal/13815689/featured,http://www.8coupons.com/image/deal/13815689
13438173,http://www.8coupons.com/apiout/showdeal/deal/13438173/3449003,Wing Stop,650.877.9464,,22 Chestnut Ave,South San Francisco,CA,37.6555,-122.432,2015-12-06,2015-10-15 04:15:21,valpak,,,5 FREE BONELESS WINGS With Any Wing Purchase,,,,,,"Not valid with any other specials, promotions or offers. Present coupon at time of purchase. Valid only at participating locations. FIND COUPONS FOR THE BEST WINGS AT SAN MATEO (650) 340-9464 858 N Delaware St 94401 MILBRAE (650) 697-3300 1085 El Camino Real 94030 SOUTH SAN FRANCISCO (650) 877-9464 22 Chestnut Ave 94080 NEWARK (510) 792-9464 35000 Newark Blvd 94560. Coupon void if altered.",6,http://www.8coupons.com/discounts/wing-stop-south-san-francisco-94080,https://www.valpak.com/img/slug/WingStopExpertLogo_4CI.ai,http://www.8coupons.com/image/deal/13438173/featured,http://www.8coupons.com/image/deal/13438173
11546067,http://www.8coupons.com/apiout/showdeal/deal/11546067/3449003/aff,Mango's Taqueria and Cantina,415.434.5000,,Pier 39,San Francisco,CA,37.8109,-122.411,2015-11-30,2015-11-19 14:09:00,yelp,,,$10 for $20 Certificate,"You get a voucher redeemable for $20 at Mango's Taqueria and Cantina. Print out your voucher, or redeem on your phone with the  Yelp app .",20,10,50,10,,1,http://www.8coupons.com/discounts/mango-s-taqueria-and-cantina-san-francisco-94133,http://s3-media2.fl.yelpcdn.com/dphoto/UZUZsButeC5yG2y7WNcYsQ/l.jpg,http://www.8coupons.com/image/deal/11546067/featured,http://www.8coupons.com/image/deal/11546067
13105817,http://www.8coupons.com/apiout/showdeal/deal/13105817/3449003/aff,Takara Ramen,650.588.9993,,665 El Camino Real,South San Francisco,CA,37.6496,-122.43,2015-12-02,2015-11-21 07:48:01,yelp,,,$10 for $15 Certificate,"You get a voucher redeemable for $15 at Takara Ramen. Print out your voucher, or redeem on your phone with the  Yelp app .",15,10,33,5,,1,http://www.8coupons.com/discounts/takara-ramen-south-san-francisco-94080,http://s3-media1.fl.yelpcdn.com/dphoto/VZ5NCxQG5s-0VvnIEHJO2Q/l.jpg,http://www.8coupons.com/image/deal/13105817/featured,http://www.8coupons.com/image/deal/13105817
12021787,http://www.8coupons.com/apiout/showdeal/deal/12021787/3449003/aff,Big City Catering,415.467.9900,,San Francisco,South San Francisco,CA,37.6544,-122.408,2015-11-29,2015-11-18 20:16:10,yelp,,,$50 for $75 Certificate,"You get a voucher redeemable for $75 at Big City Catering. Print out your voucher, or redeem on your phone with the  Yelp app .",75,50,33,25,,1,http://www.8coupons.com/discounts/big-city-catering-south-san-francisco-94080,http://s3-media3.fl.yelpcdn.com/dphoto/2pthsrHhqnKl8IiChBKNMg/l.jpg,http://www.8coupons.com/image/deal/12021787/featured,http://www.8coupons.com/image/deal/12021787
13961023,http://www.8coupons.com/apiout/showdeal/deal/13961023/3449003,Take One Pizza,650.952.3255,,"2278 Westborough Blvd
., #203",South San Francisco,CA,37.6435,-122.453,2015-12-06,2015-09-02 17:38:16,valpak,,,Two Pizza&'s for Only 9.95    ,,,,,,Plus Tax One coupon per customer. One coupon per party. Coupons may not be combined with any other offer. Coupon void if altered.,3,http://www.8coupons.com/discounts/take-one-pizza-south-san-francisco-94080,https://www.valpak.com/img/slug/Take1logo.JPG,http://www.8coupons.com/image/deal/13961023/featured,http://www.8coupons.com/image/deal/13961023
13327749,http://www.8coupons.com/apiout/showdeal/deal/13327749/3449003,Lily Kai,415.789.5667,,1881 Tiburon Blvd,Belvedere Tiburon,CA,37.8737,-122.456,2015-12-06,2015-08-04 05:15:21,valpak,,,10% Off Dine-In Only With order over $35.00,,,,,,Maximum discount $20.00. Must present coupon to take advantage of offer.  Cannot be combined with any other offer. One coupon per order Coupon void if altered.,3,http://www.8coupons.com/discounts/lily-kai-tiburon-belvedere-tiburon-94920,https://www.valpak.com/img/slug/LILY_KAIlogo.pdf,http://www.8coupons.com/image/deal/13327749/featured,http://www.8coupons.com/image/deal/13327749
14081393,http://www.8coupons.com/apiout/showdeal/deal/14081393/3449003,Leonardo&'s,650.697.9779,,540 Broadway,Millbrae,CA,37.6045,-122.396,2015-12-06,2015-09-28 18:52:35,valpak,,,Buy One Sandwich and Get Half Off Second Sandwich!  ,,,,,,Second Sandwich of Equal of Lesser Value. Limited Time Offer. One coupon per customer. One coupon per party. Coupons may not be combined with any other offer. Coupon void if altered.,2,http://www.8coupons.com/discounts/leonardo-s-deli-cafe-millbrae-94030,https://www.valpak.com/img/slug/leonardoslogo.jpg,http://www.8coupons.com/image/deal/14081393/featured,http://www.8coupons.com/image/deal/14081393
9701088,http://www.8coupons.com/apiout/showdeal/deal/9701088/3449003,Little Whale,650.697.4004,,716 Magnolia Avenue,Millbrae,CA,37.6031,-122.396,2015-12-06,2015-08-04 05:15:21,valpak,,,"$10 Off Your Entire Dinner! When You Order 2 Complete Dinner Entrees,  ",,,,,,"Or Pasta Dishes, and 2 Wine or Beverage Items! Beverage excludes water. Entree Excludes Appetizers and Side Orders. One coupon per party. Coupons may not be combined with any other offer. Not valid with any other offer. Must present coupon at time of order. Coupon void if altered.",3,http://www.8coupons.com/discounts/thai-zaap-little-whale-millbrae-94030-650-697-4004,https://www.valpak.com/img/slug/LittleWhaleLogo.jpg,http://www.8coupons.com/image/deal/9701088/featured,http://www.8coupons.com/image/deal/9701088
13516077,http://www.8coupons.com/apiout/showdeal/deal/13516077/3449003,Round Table Pizza,650.697.5520,,414 BROADWAY,Millbrae,CA,37.602,-122.393,2015-12-06,2015-08-04 05:15:21,valpak,,,"$4 Off Any X-L Pizza, 3 Off Any Large Pizza, & $2 Off Any Medium Pizza    ",,,,,,".Dine In, Pick Up or Delivery. Delivery charge may apply. One Coupon Per Order. Limited Delivery Area. One coupon per customer. One coupon per party. Coupons may not be combined with any other offer. Not valid with any other coupon. With Valpak.  coupon only.",11,http://www.8coupons.com/discounts/round-table-pizza-millbrae-94031,https://www.valpak.com/img/slug/RTHoriz_Logo.JPG,http://www.8coupons.com/image/deal/13516077/featured,http://www.8coupons.com/image/deal/13516077
13423353,http://www.8coupons.com/apiout/showdeal/deal/13423353/3449003,Round Table Pizza-Millbrae,650.697.5521,,414 Broadway,Millbrae,CA,37.602,-122.393,2015-11-23,2015-08-04 05:15:21,valpak,,,Any Large Specialty Pizza only $19.99! Plus Tax ,,,,,,Limited Delivery Area. One coupon per customer. One coupon per party. Coupons may not be combined with any other offer. Coupon valid at this location only. Coupon void if altered.,1,http://www.8coupons.com/discounts/round-table-pizza-millbrae-94030,https://www.valpak.com/img/slug/RTHoriz_Logo.JPG,http://www.8coupons.com/image/deal/13423353/featured,http://www.8coupons.com/image/deal/13423353
6549333,http://www.8coupons.com/apiout/showdeal/deal/6549333/3449003,MR. PICKLES SANDWICH SHOP,650.697.1980,,405 Broadway,Millbrae,CA,37.6016,-122.393,2015-12-05,2015-08-02 05:15:22,valpak,0,1,Call For Catering Services! 650-697-1980    ,,,,,,Mr. Pickles Sandwich Shop & Deli in Millbrae CA Serves The Best Sandwiches In The San Francisco Bay Area. Print A Deli Coupon To Save On Your Next Lunch. Coupon void if altered.,3,http://www.8coupons.com/discounts/mr-pickles-millbrae-94031,https://www.valpak.com/img/slug/Pickles_Logo.JPG,http://www.8coupons.com/image/deal/6549333/featured,http://www.8coupons.com/image/deal/6549333
13647801,http://www.8coupons.com/apiout/showdeal/deal/13647801/3449003,The Third Eye Restarant &#38; Sports  Bar*,650.777.0907,,333 Broadway,Millbrae,CA,37.6011,-122.392,2015-12-06,2015-07-31 05:15:22,valpak,,,$5.00 OFF Any Dinner Purchase  Order of $25.00 or More! Valid Only During Dinner Hours and Dine In Only  ,,,,,,"Offer Excludes Tax, Gratuity, and Alcohol. Coupons may not be combined with any other offer. Coupon void if altered.",4,http://www.8coupons.com/discounts/the-third-eye-restarant-sports-bar-millbrae-94030,https://www.valpak.com/img/slug/thirdeyelogo.jpg,http://www.8coupons.com/image/deal/13647801/featured,http://www.8coupons.com/image/deal/13647801
11301115,http://www.8coupons.com/apiout/showdeal/deal/11301115/3449003/aff,Nellie's Soulfood Restaurant & Bar,510.625.1350,,1155 3rd St,Oakland,CA,37.8011,-122.29,2015-12-03,2015-11-22 15:04:28,yelp,,,$22 for $40 Certificate,"You get a voucher redeemable for $40 at Nellie's Soulfood Restaurant & Bar. Print out your voucher, or redeem on your phone with the  Yelp app .",40,22,45,18,,1,http://www.8coupons.com/discounts/nellie-s-soulfood-oakland-94607,http://s3-media2.fl.yelpcdn.com/dphoto/JtwlV33eeFO57Tc-xno1cg/l.jpg,http://www.8coupons.com/image/deal/11301115/featured,http://www.8coupons.com/image/deal/11301115
14196397,http://www.8coupons.com/apiout/showdeal/deal/14196397/3449003,360 Gourmet Burrito,510.814.9003,,853 Marina Village Pkwy,Alameda,CA,37.7827,-122.274,2015-12-06,2015-10-21 18:58:10,valpak,,,$1 OFF Any Sauteed Burrito   Valid After 3pm and All Day Saturday!,,,,,,Coupons may not be combined with any other offer. With Valpak.  coupon only. Coupon valid at this location only. Coupon void if altered.,2,http://www.8coupons.com/discounts/360-gourmet-burrito-alameda-94501,https://www.valpak.com/img/slug/360BurritosLogo_4CTI.tif,http://www.8coupons.com/image/deal/14196397/featured,http://www.8coupons.com/image/deal/14196397
13412961,http://www.8coupons.com/apiout/showdeal/deal/13412961/3449003/aff,Waterfront Deli,510.769.0240,,1070 Marina Village Pkwy,Alameda,CA,37.7855,-122.27,2015-12-02,2015-11-21 17:38:21,yelp,,,$25 for $30 Certificate,"You get a voucher redeemable for $30 at Waterfront Deli. Print out your voucher, or redeem on your phone with the  Yelp app .",30,25,17,5,,1,http://www.8coupons.com/discounts/waterfront-deli-alameda-94501,http://s3-media2.fl.yelpcdn.com/dphoto/ukBzX9trNfpKy3EPfZ4TTA/l.jpg,http://www.8coupons.com/image/deal/13412961/featured,http://www.8coupons.com/image/deal/13412961
13782153,http://www.8coupons.com/apiout/showdeal/deal/13782153/3449003/aff,Max's Diner & Bar,510.451.6297,,500 12th St,Oakland,CA,37.8038,-122.273,2015-12-03,2015-11-22 15:04:26,yelp,,,$10 for $15 Certificate,"You get a voucher redeemable for $15 at Max's Diner & Bar. Print out your voucher, or redeem on your phone with the  Yelp app .",15,10,33,5,,1,http://www.8coupons.com/discounts/max-s-diner-bar-oakland-94622,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/13782153/featured,http://www.8coupons.com/image/deal/13782153
14104077,http://www.8coupons.com/apiout/showdeal/deal/14104077/3449003,Best Lil Pork House,510.760.4116,,2201 S Shore Ctr,Alameda,CA,37.7577,-122.251,2015-12-06,2015-10-01 17:55:08,valpak,,,$5.00 OFF Any purchase of $20.00 and over   $10.00 OFF Any purchase of $45.00 and over,,,,,,"Must present coupon. No other discounts apply. Expires 11/30/15. Coupon valid at Best Lil&'PorkHouse in Alameda, CA. Coupon void if altered.",3,http://www.8coupons.com/discounts/best-lil-pork-house-alameda-94501,https://www.valpak.com/img/slug/BestLilPorkHouseLogo_BMI.tif,http://www.8coupons.com/image/deal/14104077/featured,http://www.8coupons.com/image/deal/14104077
12064247,http://www.8coupons.com/apiout/showdeal/deal/12064247/3449003,Roccos Pizza in Mill Valley,415.388.4444,,711 E Blithedale Ave,Mill Valley,CA,37.9023,-122.525,2015-12-06,2015-08-01 05:15:21,valpak,,,2 LARGE CHEESE PIZZAS ONLY $20.95,,,,,,. TAX. Additional Toppings $1.95 Each. Not Valid With Any OtherCoupon. Only One Coupon Per Order With Valpak.  coupon only. Coupon void if altered.,3,http://www.8coupons.com/discounts/rocco-s-pizza-pasta-mill-valley-94941,https://www.valpak.com/img/slug/roccos-mill-valley-logo.jpg,http://www.8coupons.com/image/deal/12064247/featured,http://www.8coupons.com/image/deal/12064247
6554381,http://www.8coupons.com/apiout/showdeal/deal/6554381/3449003,PAPA MURPHY&'S PIZZA,510.865.4777,,1929 Broadway,Alameda,CA,37.7687,-122.234,2015-12-06,2015-08-04 05:15:21,valpak,,,Large Pepperoni or 1 Topping Pizza - $7 Family Size $2 More  ,,,,,,Limit 3 per coupon. Good at participating locations. Not valid with any other offer. Coupon void if altered.,6,http://www.8coupons.com/discounts/papa-murphy-s-pizza-alameda-94501,https://www.valpak.com/img/slug/Papa_Murphy_Logo.jpg,http://www.8coupons.com/image/deal/6554381/featured,http://www.8coupons.com/image/deal/6554381
11987745,http://www.8coupons.com/apiout/showdeal/deal/11987745/3449003/aff,Holy Land Restaurant,510.272.0535,,677 Rand Ave,Oakland,CA,37.8104,-122.246,2015-12-03,2015-11-22 17:04:21,yelp,,,$5 for $10 Certificate,"You get a voucher redeemable for $10 at Holy Land Restaurant. Print out your voucher, or redeem on your phone with the  Yelp app .",10,5,50,5,,1,http://www.8coupons.com/discounts/holy-land-kosher-food-oakland-94610,http://s3-media3.fl.yelpcdn.com/dphoto/C8dpmGqpNyDvtnvkXubixQ/l.jpg,http://www.8coupons.com/image/deal/11987745/featured,http://www.8coupons.com/image/deal/11987745
8939613,http://www.8coupons.com/apiout/showdeal/deal/8939613/3449003/aff,Bootstrapper,510.981.0486,,2836 Sacramento St,Berkeley,CA,37.8563,-122.28,2015-12-03,2015-11-22 10:42:10,yelp,,,$7 for $10 Certificate,"You get a voucher redeemable for $10 at Bootstrapper. Print out your voucher, or redeem on your phone with the  Yelp app .",10,7,30,3,,1,http://www.8coupons.com/discounts/bootstrapper-berkeley-94702,http://s3-media2.fl.yelpcdn.com/dphoto/185GCwxkyAs9M1yVPFX0Fg/l.jpg,http://www.8coupons.com/image/deal/8939613/featured,http://www.8coupons.com/image/deal/8939613
12064439,http://www.8coupons.com/apiout/showdeal/deal/12064439/3449003,Stefanos Pizza,415.383.9666,,11 E Blithedale Ave,Mill Valley,CA,37.9066,-122.546,2015-12-01,2015-08-02 05:15:22,valpak,,,2 LARGE CHEESE PIZZAS $20.95 Plus Tax,,,,,,(Additional Toppings $1.95 Each)Not Valid With Any Other Coupon. Only OneCoupon Per Order. With Valpak.  coupon only. Coupon void if altered.,10,http://www.8coupons.com/discounts/stefano-s-pizzeria-mill-valley-94941,https://www.valpak.com/img/slug/BPP_LOGO_22416.jpg,http://www.8coupons.com/image/deal/12064439/featured,http://www.8coupons.com/image/deal/12064439
8704035,http://www.8coupons.com/apiout/showdeal/deal/8704035/3449003/aff,Himalayan Flavors,510.704.0174,,1585 University Ave,Berkeley,CA,37.8707,-122.28,2015-12-03,2015-11-22 10:42:07,yelp,,,$10 for $20 Certificate,"You get a voucher redeemable for $20 at Himalayan Flavors. Print out your voucher, or redeem on your phone with the  Yelp app .",20,10,50,10,,1,http://www.8coupons.com/discounts/himalayan-flavors-restaurant-berkeley-94703,http://s3-media2.fl.yelpcdn.com/dphoto/eHvBk05qDpNqXF6biAjs9A/l.jpg,http://www.8coupons.com/image/deal/8704035/featured,http://www.8coupons.com/image/deal/8704035
14350743,http://www.8coupons.com/apiout/showdeal/deal/14350743/3449003/aff,Big Momma's Kitchen,510.479.1122,,4929 International Blvd,Oakland,CA,37.7693,-122.209,2015-12-03,2015-11-22 23:34:05,yelp,,,$15 for $30 Certificate,"You get a voucher redeemable for $30 at Big Momma's Kitchen. Print out your voucher, or redeem on your phone with the  Yelp app .",30,15,50,15,,1,http://www.8coupons.com/discounts/big-momma-s-kitchen-oakland-94601,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/14350743/featured,http://www.8coupons.com/image/deal/14350743
7312543,http://www.8coupons.com/apiout/showdeal/deal/7312543/3449003,Amici's East Coast Pizzeria,415.455.9777,,P.o. Box 370794,Montara,CA,37.5409,-122.512,2015-12-13,2015-08-21 08:27:51,Money Mailer,,,$2.00 Off A large pizza or bottle of wine,with coupon. Not valid with any other offer.,,,,,,1,http://www.8coupons.com/discounts/amici-s-east-coast-pizzeria-montara-94037,http://www.moneymailer.com/mailed-ad-226-10-0474-order-226-10-098-front.png,http://www.8coupons.com/image/deal/7312543/featured,http://www.8coupons.com/image/deal/7312543
8042037,http://www.8coupons.com/apiout/showdeal/deal/8042037/3449003/aff,Pizza La Vals  - Albany,510.528.6100,,751 San Pablo Ave,Albany,CA,37.8922,-122.3,2015-12-03,2015-11-22 10:55:52,yelp,,,$10 for $20 Certificate,"You get a voucher redeemable for $20 at Pizza La Vals - Albany. Print out your voucher, or redeem on your phone with the  Yelp app .",20,10,50,10,,1,http://www.8coupons.com/discounts/la-val-s-pizza-albany-94706,http://8coupons.com/images/btypes/eat.jpg,http://www.8coupons.com/image/deal/8042037/featured,http://www.8coupons.com/image/deal/8042037
13610209,http://www.8coupons.com/apiout/showdeal/deal/13610209/3449003,Little China Kitchen,650.348.3890,,215 E. 3rd Avenue,San Mateo,CA,37.5654,-122.323,2015-11-30,2015-08-04 05:15:21,valpak,,,$5.00 Off Your Total Bill!! Minimum $25.00 Purchase Dine-In or Pick-Up,,,,,,Offer Excludes Lunch Specials. Coupons may not be combined with any other offer. With Valpak.  coupon only. Coupon void if altered.,4,http://www.8coupons.com/discounts/little-china-kitchen-san-mateo-94401,https://www.valpak.com/img/slug/LittleChinaKitchenLogo_BMI.tif,http://www.8coupons.com/image/deal/13610209/featured,http://www.8coupons.com/image/deal/13610209
13017525,http://www.8coupons.com/apiout/showdeal/deal/13017525/3449003/aff,Sakesan Sushi & Bistro,415.876.6313,,626 Clement St,San Francisco,CA,37.7831,-122.466,2015-11-25,2015-11-23 04:23:32,Amazon Local,,,$30 to Spend at Sakesan Sushi & Bistro,"The skilled chefs at Sakesan Sushi & Bistro are known for making some of the city's favorite sushi creations. Grab this deal and experience their delicious, artfully presented dishes for yourself.   $15 for $30 to spend on food and drink  Serving classic sushi rolls and varieties of special signature rolls  Daily oyster specials, sushi, sashimi, and more  Perfect for dinner for two, group of friends, or any special occasion   Sakesan Sushi & Bistro:  Website  |  Menu",30,15,50,15,. ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. br. /li. li. Limit 1 voucher redemption per individual. br. /li. li. Limit 1 per table per visit. br. /li. li. Entire value must be used in a single visit. br. /li. li. Valid only for dine-in. br. /li. li. Excludes holidays and happy hour. br. /li. li. Discount apportioned among all items purchased. No item provided free. br. /li. li. Available for use immediately after purchase. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.,50,http://www.8coupons.com/discounts/sakesan-bistro-san-francisco-94118,http://g-ecx.images-amazon.com/images/G/01/ember/deals/01dabf9375c7b56f91907621c6942ec3d8f009e1f371a4ce703cf3e8bd9f43b5,http://www.8coupons.com/image/deal/13017525/featured,http://www.8coupons.com/image/deal/13017525
